baUUID,batteryLevel,batteryStatus,deviceDiscoveryId,deviceDisplayName,deviceModel,id,identifier,location|altitude,location|floorLevel,location|horizontalAccuracy,location|isInaccurate,location|isOld,location|latitude,location|locationFinished,location|longitude,location|positionType,location|timeStamp,location|verticalAccuracy,modelDisplayName,name,prsId,serialNumber
,,1,,,,,5152CB66-8834-4177-8786-0AEA1B4E5320,-1,-1,32.83285849596354,False,True,40.41422291547307,True,-3.667811953400346,crowdsourced,1690288159000,-1,,Numero_dos,,HW4KD8HCP0GK
,,1,,,,,5152CB66-8834-4177-8786-0AEA1B4E5320,-1,-1,32.83285849596354,False,True,40.41422291547307,True,-3.667811953400346,crowdsourced,1690288159000,-1,,Numero_dos,,HW4KD8HCP0GK
,,1,,,,,5152CB66-8834-4177-8786-0AEA1B4E5320,-1,-1,32.83285849596354,False,True,40.41422291547307,True,-3.667811953400346,crowdsourced,1690288159000,-1,,Numero_dos,,HW4KD8HCP0GK
,,1,,,,,5152CB66-8834-4177-8786-0AEA1B4E5320,-1,-1,32.83285849596354,False,True,40.41422291547307,True,-3.667811953400346,crowdsourced,1690288159000,-1,,Numero_dos,,HW4KD8HCP0GK
,,1,,,,,5152CB66-8834-4177-8786-0AEA1B4E5320,-1,-1,32.83285849596354,False,True,40.41422291547307,True,-3.667811953400346,crowdsourced,1690288159000,-1,,Numero_dos,,HW4KD8HCP0GK
,,1,,,,,5152CB66-8834-4177-8786-0AEA1B4E5320,-1,-1,32.83285849596354,False,True,40.41422291547307,True,-3.667811953400346,crowdsourced,1690288159000,-1,,Numero_dos,,HW4KD8HCP0GK
